filename,class
6c0f6493_nohash_1.wav,yes
f798ac78_nohash_3.wav,yes
a7545b9f_nohash_1.wav,yes
aa753bb9_nohash_0.wav,yes
4c6944d6_nohash_2.wav,yes
656e8bb3_nohash_0.wav,yes
ccfd721c_nohash_0.wav,yes
5c39594f_nohash_0.wav,yes
7ea032f3_nohash_3.wav,yes
f2e9b610_nohash_1.wav,yes
b087aa0e_nohash_0.wav,yes
64a80906_nohash_0.wav,yes
f06190c1_nohash_1.wav,yes
af7a8296_nohash_3.wav,yes
a045368c_nohash_0.wav,yes
33903159_nohash_0.wav,yes
ef3367d9_nohash_5.wav,yes
879a2b38_nohash_0.wav,yes
ab7b5acd_nohash_0.wav,yes
e3b64217_nohash_0.wav,yes
d5b963aa_nohash_1.wav,yes
28e47b1a_nohash_3.wav,yes
9a69672b_nohash_1.wav,yes
65846c5f_nohash_0.wav,yes
0f7dc557_nohash_0.wav,yes
ff63ab0b_nohash_0.wav,yes
6736bc64_nohash_1.wav,yes
4e02d62d_nohash_0.wav,yes
686d030b_nohash_2.wav,yes
2eff6fb9_nohash_0.wav,yes
794cdfc5_nohash_0.wav,yes
b66f4f93_nohash_0.wav,yes
a50a98d2_nohash_0.wav,yes
e1469561_nohash_0.wav,yes
195c120a_nohash_0.wav,yes
90e72357_nohash_1.wav,yes
1aeef15e_nohash_2.wav,yes
833d9f56_nohash_3.wav,yes
26a093e1_nohash_0.wav,yes
067f61e2_nohash_3.wav,yes
d31d8dd7_nohash_1.wav,yes
1acc97de_nohash_3.wav,yes
a95dbfd4_nohash_0.wav,yes
229978fd_nohash_4.wav,yes
f839238a_nohash_1.wav,yes
b97c9f77_nohash_4.wav,yes
3d794813_nohash_1.wav,yes
a77fbcfd_nohash_1.wav,yes
617de221_nohash_1.wav,yes
af790082_nohash_4.wav,yes
f568162b_nohash_3.wav,yes
a2cc5444_nohash_1.wav,yes
a77fbcfd_nohash_3.wav,yes
4abefdf5_nohash_0.wav,yes
779de043_nohash_3.wav,yes
eeaf97c3_nohash_3.wav,yes
0ea9c8ce_nohash_1.wav,yes
67bdbf56_nohash_0.wav,yes
023a61ad_nohash_2.wav,yes
bab36420_nohash_0.wav,yes
e900b652_nohash_1.wav,yes
da8fa823_nohash_0.wav,yes
61a9f72a_nohash_0.wav,yes
311fde72_nohash_1.wav,yes
57152045_nohash_5.wav,yes
88e85150_nohash_0.wav,yes
4c62312c_nohash_0.wav,yes
b0ae6326_nohash_0.wav,yes
ec989d6d_nohash_0.wav,yes
ac4b3fc3_nohash_1.wav,yes
7e7ca854_nohash_0.wav,yes
1aeef15e_nohash_0.wav,yes
5f814c23_nohash_1.wav,yes
b5552931_nohash_4.wav,yes
3a7d8872_nohash_0.wav,yes
0bd689d7_nohash_0.wav,yes
7910d292_nohash_0.wav,yes
00f0204f_nohash_0.wav,yes
d5356b9a_nohash_0.wav,yes
c1d39ce8_nohash_7.wav,yes
ffd2ba2f_nohash_4.wav,yes
65f2531f_nohash_3.wav,yes
1efdf53f_nohash_0.wav,yes
6ace4fe1_nohash_3.wav,yes
bfdb9801_nohash_0.wav,yes
439c84f4_nohash_1.wav,yes
439c84f4_nohash_3.wav,yes
a929f9b9_nohash_0.wav,yes
c50f55b8_nohash_6.wav,yes
b414c653_nohash_4.wav,yes
de3fe344_nohash_4.wav,yes
18a8f03f_nohash_0.wav,yes
189cbabe_nohash_1.wav,yes
035de8fe_nohash_0.wav,yes
f88f97a7_nohash_0.wav,yes
fd5ccd39_nohash_1.wav,yes
7117fb6d_nohash_0.wav,yes
c87a578d_nohash_0.wav,yes
c2aeb59d_nohash_0.wav,yes
caedb73a_nohash_0.wav,yes
da1d320c_nohash_0.wav,yes
c8db14a8_nohash_1.wav,yes
b0bad4a9_nohash_0.wav,yes
f35eedd7_nohash_0.wav,yes
30060aba_nohash_0.wav,yes
bfb10243_nohash_0.wav,yes
97f4c236_nohash_4.wav,yes
df280250_nohash_0.wav,yes
cc3b5b62_nohash_0.wav,yes
023a61ad_nohash_0.wav,yes
54aecbd5_nohash_1.wav,yes
11099149_nohash_0.wav,yes
4c6944d6_nohash_4.wav,yes
9b027ecf_nohash_2.wav,yes
df6bd83f_nohash_0.wav,yes
6fb3d5a7_nohash_4.wav,yes
d2f4f431_nohash_1.wav,yes
3903b558_nohash_0.wav,yes
e9bc5cc2_nohash_2.wav,yes
c5a1e46c_nohash_3.wav,yes
39833acb_nohash_4.wav,yes
91ffb786_nohash_3.wav,yes
608473c9_nohash_0.wav,yes
cdee383b_nohash_2.wav,yes
ddedba85_nohash_17.wav,yes
022cd682_nohash_0.wav,yes
24694eb6_nohash_0.wav,yes
cb2929ce_nohash_0.wav,yes
c9e251d2_nohash_1.wav,yes
51055bda_nohash_1.wav,yes
cc8b3228_nohash_1.wav,yes
97cbf436_nohash_0.wav,yes
ece1a95a_nohash_1.wav,yes
144d27ff_nohash_2.wav,yes
b8874962_nohash_3.wav,yes
bb05582b_nohash_2.wav,yes
30137d34_nohash_0.wav,yes
a04817c2_nohash_3.wav,yes
51c5601d_nohash_1.wav,yes
2aca1e72_nohash_4.wav,yes
56abe7dc_nohash_1.wav,yes
5f9cd2eb_nohash_3.wav,yes
71d0ded4_nohash_0.wav,yes
3d9bbe2d_nohash_1.wav,yes
c50f55b8_nohash_0.wav,yes
a7545b9f_nohash_0.wav,yes
3c8dc702_nohash_0.wav,yes
6071a214_nohash_0.wav,yes
fc3ba625_nohash_1.wav,yes
1df99a8a_nohash_1.wav,yes
65f2531f_nohash_2.wav,yes
9a76f8c3_nohash_0.wav,yes
cd911ace_nohash_0.wav,yes
56eb74ae_nohash_4.wav,yes
24a3e589_nohash_2.wav,yes
5eb5fc74_nohash_0.wav,yes
365908bd_nohash_2.wav,yes
38d78313_nohash_0.wav,yes
856eb138_nohash_3.wav,yes
aa48c94a_nohash_0.wav,yes
96d8bb6f_nohash_1.wav,yes
da040491_nohash_2.wav,yes
20174140_nohash_0.wav,yes
54d9ccb5_nohash_1.wav,yes
5b09db89_nohash_1.wav,yes
0a9f9af7_nohash_1.wav,yes
1a073312_nohash_0.wav,yes
b5cf6ea8_nohash_5.wav,yes
5f814c23_nohash_0.wav,yes
98ea0818_nohash_3.wav,yes
a1cff772_nohash_1.wav,yes
32561e9e_nohash_1.wav,yes
24c9f572_nohash_1.wav,yes
a6f2fd71_nohash_3.wav,yes
cb164eea_nohash_2.wav,yes
a7200079_nohash_3.wav,yes
b4ea0d9a_nohash_6.wav,yes
459345ea_nohash_0.wav,yes
333784b7_nohash_0.wav,yes
25e95412_nohash_4.wav,yes
b414c653_nohash_1.wav,yes
8e523821_nohash_0.wav,yes
f5626af6_nohash_4.wav,yes
f822b9bf_nohash_0.wav,yes
9307154f_nohash_0.wav,yes
62ef962d_nohash_0.wav,yes
f42e234b_nohash_0.wav,yes
44715c1c_nohash_0.wav,yes
2197f41c_nohash_1.wav,yes
d264f7b6_nohash_1.wav,yes
92037d73_nohash_0.wav,yes
80c17118_nohash_0.wav,yes
3cc595de_nohash_1.wav,yes
cc6ee39b_nohash_0.wav,yes
113b3fbc_nohash_0.wav,yes
5769c5ab_nohash_4.wav,yes
16d41d07_nohash_1.wav,yes
9b6c08ba_nohash_2.wav,yes
8f4c551f_nohash_0.wav,yes
de89e2ca_nohash_5.wav,yes
7be5a0f3_nohash_0.wav,yes
88e85150_nohash_1.wav,yes
0ff728b5_nohash_3.wav,yes
e4be0cf6_nohash_2.wav,yes
fa44fcf5_nohash_2.wav,yes
a7200079_nohash_1.wav,yes
3bb68054_nohash_2.wav,yes
9307154f_nohash_1.wav,yes
5170b77f_nohash_0.wav,yes
10ace7eb_nohash_0.wav,yes
b0f5b16d_nohash_0.wav,yes
08ab231c_nohash_1.wav,yes
becd5a53_nohash_0.wav,yes
637c702a_nohash_0.wav,yes
51f7a034_nohash_4.wav,yes
fde2dee7_nohash_0.wav,yes
ab46af55_nohash_4.wav,yes
3291330e_nohash_0.wav,yes
bde0f20a_nohash_4.wav,yes
56eb74ae_nohash_3.wav,yes
6904f0cb_nohash_1.wav,yes
1a4259c3_nohash_0.wav,yes
2e75d37a_nohash_3.wav,yes
4beff0c5_nohash_0.wav,yes
6272b231_nohash_1.wav,yes
050170cb_nohash_1.wav,yes
42a99aec_nohash_1.wav,yes
d1a4fb3f_nohash_1.wav,yes
3ee0fc39_nohash_2.wav,yes
3847619e_nohash_1.wav,yes
651d108f_nohash_0.wav,yes
7d6b4b10_nohash_1.wav,yes
52162b51_nohash_0.wav,yes
692a88e6_nohash_4.wav,yes
211b928a_nohash_2.wav,yes
ff2b842e_nohash_1.wav,yes
f8ba7c0e_nohash_3.wav,yes
6904f0cb_nohash_3.wav,yes
0d6d7360_nohash_1.wav,yes
de3fe344_nohash_3.wav,yes
91ffb786_nohash_0.wav,yes
44e9d8d2_nohash_0.wav,yes
723efc4c_nohash_1.wav,yes
6c429c7b_nohash_2.wav,yes
28ed6bc9_nohash_1.wav,yes
65040d9b_nohash_1.wav,yes
28ce0c58_nohash_3.wav,yes
f8f60f59_nohash_1.wav,yes
179a61b7_nohash_1.wav,yes
adc216c5_nohash_0.wav,yes
2f813234_nohash_0.wav,yes
db24628d_nohash_1.wav,yes
e5e54cee_nohash_0.wav,yes
f0ac2522_nohash_1.wav,yes
0137b3f4_nohash_3.wav,yes
692a88e6_nohash_1.wav,yes
bd2db1a5_nohash_0.wav,yes
af6fbbf5_nohash_0.wav,yes
3bb68054_nohash_1.wav,yes
63996b7c_nohash_0.wav,yes
f30285c8_nohash_1.wav,yes
bbaa7946_nohash_0.wav,yes
fc3ba625_nohash_2.wav,yes
18e910f4_nohash_3.wav,yes
9c24bc76_nohash_0.wav,yes
1c3f4fac_nohash_0.wav,yes
fb7eb481_nohash_0.wav,yes
08ab231c_nohash_0.wav,yes
9a7c1f83_nohash_5.wav,yes
40738a2d_nohash_0.wav,yes
1cc80e39_nohash_1.wav,yes
61482e52_nohash_4.wav,yes
24c9f572_nohash_2.wav,yes
e6327279_nohash_0.wav,yes
7fb8d703_nohash_1.wav,yes
9f93e408_nohash_2.wav,yes
3d9bbe2d_nohash_2.wav,yes
2927c601_nohash_3.wav,yes
b4aa9fef_nohash_3.wav,yes
3c4aa5ef_nohash_2.wav,yes
b6ebe225_nohash_0.wav,yes
9448c397_nohash_1.wav,yes
f68160c0_nohash_1.wav,yes
61482e52_nohash_1.wav,yes
1acc97de_nohash_0.wav,yes
676f8138_nohash_1.wav,yes
b5cf6ea8_nohash_4.wav,yes
7ca023e2_nohash_0.wav,yes
a24cf51c_nohash_0.wav,yes
a5609cce_nohash_0.wav,yes
b4ea0d9a_nohash_0.wav,yes
14c7b073_nohash_4.wav,yes
1a892463_nohash_0.wav,yes
3ae5c04f_nohash_0.wav,yes
7fb8d703_nohash_3.wav,yes
617de221_nohash_2.wav,yes
b69002d4_nohash_4.wav,yes
0d85a428_nohash_0.wav,yes
b43de700_nohash_1.wav,yes
dbb7723a_nohash_0.wav,yes
c39703ec_nohash_3.wav,yes
f5341341_nohash_1.wav,yes
833d9f56_nohash_1.wav,yes
cae62f38_nohash_1.wav,yes
578d3efb_nohash_4.wav,yes
74241b28_nohash_4.wav,yes
e9bc5cc2_nohash_1.wav,yes
d98dd124_nohash_0.wav,yes
12623a81_nohash_0.wav,yes
332d33b1_nohash_2.wav,yes
e98cb283_nohash_1.wav,yes
15c563d7_nohash_0.wav,yes
bde0f20a_nohash_1.wav,yes
6f2f57c1_nohash_3.wav,yes
2510c044_nohash_0.wav,yes
9587481f_nohash_0.wav,yes
563aa4e6_nohash_0.wav,yes
983577be_nohash_0.wav,yes
c4e00ee9_nohash_4.wav,yes
8e05039f_nohash_4.wav,yes
c2dccf38_nohash_2.wav,yes
30276d03_nohash_1.wav,yes
508e30ee_nohash_5.wav,yes
2da58b32_nohash_2.wav,yes
d53e25ba_nohash_0.wav,yes
30060aba_nohash_1.wav,yes
a0f93943_nohash_0.wav,yes
e9287461_nohash_0.wav,yes
af790082_nohash_2.wav,yes
f0522ff4_nohash_1.wav,yes
e900b652_nohash_0.wav,yes
acfd5b5e_nohash_0.wav,yes
eee5e541_nohash_1.wav,yes
179a61b7_nohash_0.wav,yes
8e523821_nohash_4.wav,yes
6565a81d_nohash_2.wav,yes
e7bcee8a_nohash_4.wav,yes
ac9dee0e_nohash_2.wav,yes
a6f2fd71_nohash_2.wav,yes
b9515bf3_nohash_0.wav,yes
35d1b6ee_nohash_1.wav,yes
735845ab_nohash_2.wav,yes
c120e80e_nohash_4.wav,yes
890cc926_nohash_1.wav,yes
6b81fead_nohash_0.wav,yes
30a09789_nohash_1.wav,yes
baf01c1f_nohash_1.wav,yes
42f81601_nohash_1.wav,yes
322d17d3_nohash_1.wav,yes
eeaf97c3_nohash_0.wav,yes
eb3f7d82_nohash_1.wav,yes
d0745d72_nohash_0.wav,yes
d0faf7e4_nohash_1.wav,yes
0717b9f6_nohash_4.wav,yes
43691f67_nohash_3.wav,yes
7cfb1618_nohash_0.wav,yes
cc4f9250_nohash_1.wav,yes
3b4f8f24_nohash_0.wav,yes
baeac2ba_nohash_0.wav,yes
b76f6088_nohash_2.wav,yes
7846fd85_nohash_3.wav,yes
48bfde8e_nohash_0.wav,yes
779de043_nohash_4.wav,yes
bde0f20a_nohash_0.wav,yes
f4cae173_nohash_0.wav,yes
322d17d3_nohash_0.wav,yes
06f6c194_nohash_4.wav,yes
1473be6a_nohash_0.wav,yes
06f6c194_nohash_3.wav,yes
712e4d58_nohash_3.wav,yes
773e26f7_nohash_2.wav,yes
4b3a7ad5_nohash_1.wav,yes
9c06a3f3_nohash_1.wav,yes
39543cfd_nohash_0.wav,yes
264f471d_nohash_0.wav,yes
40738a2d_nohash_3.wav,yes
215699ff_nohash_1.wav,yes
1eddce1d_nohash_1.wav,yes
31db232b_nohash_1.wav,yes
2df590cd_nohash_0.wav,yes
96d8bb6f_nohash_0.wav,yes
c948d727_nohash_1.wav,yes
70a00e98_nohash_0.wav,yes
90804775_nohash_0.wav,yes
2aca1e72_nohash_7.wav,yes
c1e0e8e3_nohash_4.wav,yes
d5b963aa_nohash_0.wav,yes
ff2b842e_nohash_3.wav,yes
322d17d3_nohash_3.wav,yes
321aba74_nohash_1.wav,yes
80f056c0_nohash_1.wav,yes
321aba74_nohash_3.wav,yes
5c39594f_nohash_2.wav,yes
d94eb94f_nohash_0.wav,yes
fda46b78_nohash_0.wav,yes
bc196f81_nohash_0.wav,yes
6727b579_nohash_4.wav,yes
ed032775_nohash_0.wav,yes
dedc7fab_nohash_0.wav,yes
472b8045_nohash_3.wav,yes
126a31d2_nohash_0.wav,yes
2b5e346d_nohash_0.wav,yes
f8ad3941_nohash_0.wav,yes
6205088b_nohash_2.wav,yes
105a0eea_nohash_2.wav,yes
ddedba85_nohash_16.wav,yes
88a487ce_nohash_0.wav,yes
0a7c2a8d_nohash_0.wav,yes
44bc77f7_nohash_0.wav,yes
559bc36a_nohash_0.wav,yes
8a90cf67_nohash_3.wav,yes
7106d229_nohash_0.wav,yes
617aeb6c_nohash_3.wav,yes
87070229_nohash_2.wav,yes
999823db_nohash_0.wav,yes
68dd409e_nohash_0.wav,yes
7f9eb952_nohash_1.wav,yes
8fce59ff_nohash_0.wav,yes
0ea9c8ce_nohash_0.wav,yes
73f20b00_nohash_2.wav,yes
fb727898_nohash_3.wav,yes
845f8553_nohash_2.wav,yes
6c429c7b_nohash_0.wav,yes
90e72357_nohash_2.wav,yes
28460a60_nohash_0.wav,yes
0b7ee1a0_nohash_0.wav,yes
9e92ef0c_nohash_0.wav,yes
f035e2ea_nohash_0.wav,yes
43fc47a7_nohash_0.wav,yes
e882abb2_nohash_1.wav,yes
bb05582b_nohash_0.wav,yes
eb0676ec_nohash_3.wav,yes
0e8ec1cb_nohash_0.wav,yes
5e3dde6b_nohash_2.wav,yes
d278d8ef_nohash_0.wav,yes
61482e52_nohash_0.wav,yes
9151f184_nohash_2.wav,yes
7bf801d1_nohash_0.wav,yes
333d7ddb_nohash_0.wav,yes
7fb8d703_nohash_4.wav,yes
88f3719f_nohash_0.wav,yes
686d030b_nohash_4.wav,yes
7cbf645a_nohash_0.wav,yes
56f8a100_nohash_0.wav,yes
b4bef564_nohash_0.wav,yes
611d2b50_nohash_0.wav,yes
0d90d8e1_nohash_2.wav,yes
b9db6e42_nohash_0.wav,yes
b69002d4_nohash_1.wav,yes
b66f4f93_nohash_1.wav,yes
51c5601d_nohash_3.wav,yes
bb6d4301_nohash_2.wav,yes
da584bc0_nohash_2.wav,yes
e0315cf6_nohash_3.wav,yes
3367cff6_nohash_0.wav,yes
ad63d93c_nohash_2.wav,yes
ddedba85_nohash_4.wav,yes
da93deb7_nohash_0.wav,yes
bbd0bbd0_nohash_3.wav,yes
9fac5701_nohash_4.wav,yes
652b3da7_nohash_1.wav,yes
7e843da8_nohash_1.wav,yes
d4d898d7_nohash_0.wav,yes
e11fbc6e_nohash_0.wav,yes
c948d727_nohash_0.wav,yes
31e686d2_nohash_0.wav,yes
9448c397_nohash_2.wav,yes
b43c8f2f_nohash_1.wav,yes
a7216980_nohash_3.wav,yes
30060aba_nohash_3.wav,yes
0a196374_nohash_0.wav,yes
b80d6c5e_nohash_1.wav,yes
3e549219_nohash_0.wav,yes
f9643d42_nohash_3.wav,yes
1a9afd33_nohash_0.wav,yes
650daf8e_nohash_0.wav,yes
197f4153_nohash_4.wav,yes
2cec1d47_nohash_0.wav,yes
b93528e3_nohash_1.wav,yes
abbfc3b4_nohash_1.wav,yes
4bc2c2c5_nohash_2.wav,yes
3402e488_nohash_0.wav,yes
a13e0a74_nohash_0.wav,yes
57376a4c_nohash_0.wav,yes
e53139ad_nohash_4.wav,yes
62b7c848_nohash_0.wav,yes
61482e52_nohash_2.wav,yes
a6285644_nohash_0.wav,yes
a3518e99_nohash_0.wav,yes
2e0d80f7_nohash_0.wav,yes
d9aa8c90_nohash_3.wav,yes
bbbf4fbd_nohash_0.wav,yes
1b4c9b89_nohash_4.wav,yes
cd85758f_nohash_3.wav,yes
4f2ab70c_nohash_0.wav,yes
9bea2ac7_nohash_0.wav,yes
c7dc7278_nohash_3.wav,yes
c392e01d_nohash_0.wav,yes
7ab5b8f7_nohash_0.wav,yes
fd5ccd39_nohash_0.wav,yes
0ba018fc_nohash_5.wav,yes
8f4c551f_nohash_3.wav,yes
508e30ee_nohash_0.wav,yes
fcb25a78_nohash_0.wav,yes
ddedba85_nohash_0.wav,yes
bb05582b_nohash_1.wav,yes
ffd2ba2f_nohash_3.wav,yes
c7dc7278_nohash_1.wav,yes
c099668c_nohash_0.wav,yes
ccca5655_nohash_1.wav,yes
879a2b38_nohash_1.wav,yes
71d0ded4_nohash_1.wav,yes
7ea032f3_nohash_0.wav,yes
14c7b073_nohash_2.wav,yes
1b42b551_nohash_3.wav,yes
aff582a1_nohash_4.wav,yes
d5b963aa_nohash_2.wav,yes
b528edb3_nohash_2.wav,yes
4f086393_nohash_0.wav,yes
72242187_nohash_1.wav,yes
1dc86f91_nohash_0.wav,yes
9efe5140_nohash_1.wav,yes
36050ef3_nohash_3.wav,yes
422d3197_nohash_0.wav,yes
aa80f517_nohash_3.wav,yes
df1d5024_nohash_2.wav,yes
a2cc5444_nohash_4.wav,yes
4c6167ca_nohash_8.wav,yes
e9abfe31_nohash_4.wav,yes
2fee065a_nohash_0.wav,yes
c7124b73_nohash_0.wav,yes
97e21567_nohash_0.wav,yes
019fa366_nohash_0.wav,yes
834f03fe_nohash_4.wav,yes
6727b579_nohash_3.wav,yes
978240e1_nohash_1.wav,yes
74241b28_nohash_3.wav,yes
dca2797e_nohash_3.wav,yes
94de6a6a_nohash_4.wav,yes
09bcdc9d_nohash_0.wav,yes
9aa21fa9_nohash_0.wav,yes
a929f9b9_nohash_4.wav,yes
61e2f74f_nohash_0.wav,yes
8fe67225_nohash_1.wav,yes
bcf614a2_nohash_3.wav,yes
b91b718c_nohash_2.wav,yes
30137d34_nohash_2.wav,yes
c9a5100f_nohash_0.wav,yes
94de6a6a_nohash_0.wav,yes
50ed8a7b_nohash_2.wav,yes
3b195250_nohash_3.wav,yes
a16013b7_nohash_0.wav,yes
0a2b400e_nohash_0.wav,yes
58df33b5_nohash_1.wav,yes
b0ae6326_nohash_1.wav,yes
b4ea0d9a_nohash_4.wav,yes
7846fd85_nohash_2.wav,yes
bb05582b_nohash_4.wav,yes
0ba018fc_nohash_0.wav,yes
c120e80e_nohash_0.wav,yes
ce0cb033_nohash_1.wav,yes
15c563d7_nohash_3.wav,yes
3d3ddaf8_nohash_0.wav,yes
46a153d8_nohash_3.wav,yes
e4be0cf6_nohash_1.wav,yes
eaa83485_nohash_2.wav,yes
ff4ed4f3_nohash_0.wav,yes
0f7266cf_nohash_3.wav,yes
c39703ec_nohash_1.wav,yes
b15fc37d_nohash_0.wav,yes
dae01802_nohash_3.wav,yes
3d53244b_nohash_1.wav,yes
3d86b69a_nohash_3.wav,yes
a709ddd3_nohash_0.wav,yes
e41a903b_nohash_4.wav,yes
617aeb6c_nohash_2.wav,yes
8134f43f_nohash_4.wav,yes
ace072ba_nohash_3.wav,yes
ab5ae445_nohash_0.wav,yes
712e4d58_nohash_2.wav,yes
3a69f765_nohash_1.wav,yes
98447c43_nohash_0.wav,yes
18e910f4_nohash_2.wav,yes
9448c397_nohash_4.wav,yes
98ea0818_nohash_4.wav,yes
07ad9b59_nohash_0.wav,yes
674ca5ea_nohash_0.wav,yes
96de5e7f_nohash_0.wav,yes
9a4d12fd_nohash_1.wav,yes
f19c1390_nohash_0.wav,yes
0a196374_nohash_4.wav,yes
48bdc11c_nohash_0.wav,yes
ca4912b6_nohash_0.wav,yes
b00c4c53_nohash_1.wav,yes
435695e3_nohash_0.wav,yes
de040337_nohash_2.wav,yes
82305c3a_nohash_1.wav,yes
1b18600d_nohash_2.wav,yes
9c06a3f3_nohash_0.wav,yes
87d5e978_nohash_0.wav,yes
735845ab_nohash_1.wav,yes
b8874962_nohash_1.wav,yes
72242187_nohash_2.wav,yes
645ed69d_nohash_0.wav,yes
b43de700_nohash_0.wav,yes
990ebd1f_nohash_0.wav,yes
e41a903b_nohash_1.wav,yes
3291330e_nohash_1.wav,yes
fa44fcf5_nohash_1.wav,yes
ef3367d9_nohash_3.wav,yes
7f9eb952_nohash_2.wav,yes
9d7036f9_nohash_0.wav,yes
f264e0df_nohash_1.wav,yes
525eaa62_nohash_4.wav,yes
837f7378_nohash_1.wav,yes
ab46af55_nohash_2.wav,yes
563aa4e6_nohash_2.wav,yes
5f5eef60_nohash_3.wav,yes
e14d3db8_nohash_0.wav,yes
712e4d58_nohash_1.wav,yes
6846af18_nohash_1.wav,yes
9be15e93_nohash_2.wav,yes
099d52ad_nohash_2.wav,yes
b9f46737_nohash_1.wav,yes
b69fe0e2_nohash_3.wav,yes
e3e0f145_nohash_1.wav,yes
d9d6559e_nohash_1.wav,yes
042186b8_nohash_0.wav,yes
bf5d409d_nohash_0.wav,yes
7ff085e1_nohash_0.wav,yes
f839238a_nohash_0.wav,yes
0137b3f4_nohash_1.wav,yes
a74f3917_nohash_0.wav,yes
050170cb_nohash_3.wav,yes
99fad6a0_nohash_0.wav,yes
2bdbe5f7_nohash_3.wav,yes
b6e6aa2e_nohash_0.wav,yes
34263ab3_nohash_1.wav,yes
a5d485dc_nohash_0.wav,yes
b9f46737_nohash_4.wav,yes
3f170018_nohash_0.wav,yes
56eb74ae_nohash_2.wav,yes
4290ca61_nohash_1.wav,yes
eb0857c0_nohash_0.wav,yes
94c366a3_nohash_0.wav,yes
cce7416f_nohash_8.wav,yes
4290ca61_nohash_0.wav,yes
27c24504_nohash_2.wav,yes
7fb8d703_nohash_0.wav,yes
eb0676ec_nohash_1.wav,yes
3bc21161_nohash_2.wav,yes
b4aa9fef_nohash_1.wav,yes
460209ac_nohash_0.wav,yes
0f46028a_nohash_4.wav,yes
67bdbf56_nohash_1.wav,yes
8536c82d_nohash_0.wav,yes
f736ab63_nohash_4.wav,yes
c1d39ce8_nohash_3.wav,yes
ee1d8d49_nohash_2.wav,yes
8e884ec4_nohash_0.wav,yes
d98dd124_nohash_3.wav,yes
1d919a90_nohash_0.wav,yes
f2e9b610_nohash_0.wav,yes
e14a99a5_nohash_0.wav,yes
15dd287d_nohash_0.wav,yes
a7200079_nohash_0.wav,yes
5fadb538_nohash_3.wav,yes
e900b652_nohash_2.wav,yes
20fd451f_nohash_3.wav,yes
15574821_nohash_2.wav,yes
9b5815cd_nohash_1.wav,yes
b83c1acf_nohash_4.wav,yes
a60a09cf_nohash_1.wav,yes
6904f0cb_nohash_5.wav,yes
edc53350_nohash_1.wav,yes
30802c5d_nohash_0.wav,yes
98ea0818_nohash_1.wav,yes
df1d5024_nohash_1.wav,yes
6124b431_nohash_1.wav,yes
f804cbb3_nohash_0.wav,yes
b414c653_nohash_3.wav,yes
01d22d03_nohash_0.wav,yes
92a9c5e6_nohash_1.wav,yes
01bb6a2a_nohash_0.wav,yes
881583a6_nohash_0.wav,yes
f953e1af_nohash_3.wav,yes
b87bdb22_nohash_1.wav,yes
cf8d91cf_nohash_0.wav,yes
ff4ed4f3_nohash_3.wav,yes
11b1df78_nohash_2.wav,yes
c6ee87a7_nohash_0.wav,yes
113b3fbc_nohash_2.wav,yes
6fb3d5a7_nohash_1.wav,yes
e5afa9b0_nohash_0.wav,yes
28e47b1a_nohash_4.wav,yes
85851131_nohash_1.wav,yes
7cb5c0b7_nohash_0.wav,yes
3c8836dc_nohash_0.wav,yes
45692b02_nohash_3.wav,yes
1ed557b9_nohash_0.wav,yes
257e17e0_nohash_0.wav,yes
e71a9381_nohash_1.wav,yes
8a2d34d7_nohash_0.wav,yes
190821dc_nohash_0.wav,yes
9be15e93_nohash_0.wav,yes
16d41d07_nohash_3.wav,yes
5e3dde6b_nohash_0.wav,yes
b414c653_nohash_0.wav,yes
e0c782d5_nohash_4.wav,yes
745a8e32_nohash_0.wav,yes
b2ae3928_nohash_0.wav,yes
1ed0b13d_nohash_1.wav,yes
f8ad3941_nohash_1.wav,yes
2fee065a_nohash_2.wav,yes
462e1919_nohash_0.wav,yes
db24628d_nohash_2.wav,yes
0585b66d_nohash_0.wav,yes
7622d95b_nohash_0.wav,yes
919d3c0e_nohash_0.wav,yes
413bcfe1_nohash_0.wav,yes
4d9e07cf_nohash_0.wav,yes
a7acbbeb_nohash_2.wav,yes
71d0ded4_nohash_3.wav,yes
0b40aa8e_nohash_0.wav,yes
f3957e23_nohash_0.wav,yes
834f03fe_nohash_1.wav,yes
a16013b7_nohash_2.wav,yes
20fd451f_nohash_0.wav,yes
f2e59fea_nohash_2.wav,yes
1dc86f91_nohash_3.wav,yes
067f61e2_nohash_1.wav,yes
21832144_nohash_4.wav,yes
888a0c49_nohash_3.wav,yes
152491bc_nohash_0.wav,yes
da040491_nohash_3.wav,yes
8dc18a75_nohash_1.wav,yes
c9b653a0_nohash_4.wav,yes
46a153d8_nohash_4.wav,yes
483e2a6f_nohash_1.wav,yes
e71a9381_nohash_0.wav,yes
c2dccf38_nohash_3.wav,yes
0717b9f6_nohash_0.wav,yes
3bc21161_nohash_3.wav,yes
c1d39ce8_nohash_0.wav,yes
da584bc0_nohash_3.wav,yes
6bf5baf3_nohash_1.wav,yes
18e910f4_nohash_4.wav,yes
7e1054e7_nohash_0.wav,yes
b25b6065_nohash_1.wav,yes
a8cb6dda_nohash_0.wav,yes
30276d03_nohash_3.wav,yes
23059a35_nohash_0.wav,yes
4bc2c2c5_nohash_0.wav,yes
471a0925_nohash_0.wav,yes
2be08ce4_nohash_0.wav,yes
6e74c582_nohash_0.wav,yes
060cd039_nohash_0.wav,yes
834f03fe_nohash_3.wav,yes
fafe8101_nohash_0.wav,yes
42e3f068_nohash_0.wav,yes
